transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,previous_transactions,previous_successes,previous_failures,previous_success_rate,retry_count,days_since_failure,checkout_abandoned,customer_lifetime_value,recovered
txn_000271,cust_00372,350.72,upi,success,none,29,27,2,0.931,0,0.0,0,45305.62,1
txn_000272,cust_01882,5329.04,upi,abandoned,none,37,34,3,0.9189,0,3.3,1,100684.27,1
txn_000273,cust_01661,1387.34,card,failed,network_error,11,8,3,0.7273,3,9.88,0,133301.76,1
txn_000274,cust_00290,9332.01,wallet,failed,network_error,2,2,0,1.0,0,4.22,0,93579.01,0
txn_000275,cust_02222,1469.06,card,failed,insufficient_funds,38,24,14,0.6316,2,10.33,0,38791.28,1
txn_000276,cust_01491,1575.32,upi,success,none,32,31,1,0.9688,0,0.0,0,68824.47,1
txn_000277,cust_00168,510.56,netbanking,success,none,28,25,3,0.8929,0,0.0,0,84575.12,1
txn_000278,cust_00275,876.96,card,success,none,26,18,8,0.6923,0,0.0,0,89192.02,1
txn_000279,cust_02211,281.8,upi,success,none,37,22,15,0.5946,0,0.0,0,15559.82,1
txn_000280,cust_02377,349.46,card,failed,bank_decline,29,18,11,0.6207,2,5.0,0,94345.62,0
txn_000281,cust_01733,2810.63,netbanking,success,none,4,3,1,0.75,0,0.0,0,112116.72,1
txn_000282,cust_01854,1009.71,wallet,success,none,2,1,1,0.5,0,0.0,0,88864.23,1
txn_000283,cust_01926,877.73,netbanking,success,none,31,24,7,0.7742,0,0.0,0,127928.8,1
txn_000284,cust_00269,638.79,card,failed,authentication_failed,15,14,1,0.9333,0,1.21,0,73746.19,0
txn_000285,cust_01182,910.94,upi,success,none,16,11,5,0.6875,0,0.0,0,29597.88,1
txn_000286,cust_00607,4159.14,wallet,success,none,21,18,3,0.8571,0,0.0,0,100101.07,1
txn_000287,cust_00093,1547.23,netbanking,success,none,15,13,2,0.8667,0,0.0,0,2071.44,1
txn_000288,cust_00541,411.57,wallet,success,none,5,5,0,1.0,0,0.0,0,95675.18,1
txn_000289,cust_00088,3753.28,netbanking,success,none,24,20,4,0.8333,0,0.0,0,66276.91,1
txn_000290,cust_00952,7517.87,netbanking,success,none,35,26,9,0.7429,0,0.0,0,73987.15,1
txn_000291,cust_01337,2196.68,wallet,success,none,10,8,2,0.8,0,0.0,0,77112.91,1
txn_000292,cust_02247,3265.9,wallet,success,none,39,33,6,0.8462,0,0.0,0,9561.99,1
txn_000293,cust_01256,4540.46,card,failed,bank_decline,40,36,4,0.9,3,5.27,0,57603.6,0
txn_000294,cust_00194,255.54,card,success,none,33,29,4,0.8788,0,0.0,0,60552.08,1
txn_000295,cust_00682,8640.97,card,failed,network_error,32,23,9,0.7188,1,13.63,0,70129.01,0
txn_000296,cust_00629,4019.1,card,success,none,18,15,3,0.8333,0,0.0,0,105702.12,1
txn_000297,cust_01297,2183.87,card,success,none,38,35,3,0.9211,0,0.0,0,103875.16,1
txn_000298,cust_00841,1181.5,upi,success,none,24,23,1,0.9583,0,0.0,0,56429.99,1
txn_000299,cust_00606,351.69,netbanking,success,none,7,6,1,0.8571,0,0.0,0,47569.7,1
txn_000300,cust_02186,961.6,netbanking,success,none,14,11,3,0.7857,0,0.0,0,67931.3,1
txn_000301,cust_02046,2097.28,card,abandoned,none,21,17,4,0.8095,0,6.5,1,57824.52,1
txn_000302,cust_02238,443.92,netbanking,success,none,4,4,0,1.0,0,0.0,0,24949.96,1
txn_000303,cust_01188,1249.19,card,failed,authentication_failed,15,15,0,1.0,2,9.68,0,45696.22,0
txn_000304,cust_00165,410.12,card,success,none,9,9,0,1.0,0,0.0,0,95929.89,1
txn_000305,cust_00102,911.76,wallet,success,none,7,6,1,0.8571,0,0.0,0,99188.43,1
txn_000306,cust_01464,346.32,upi,success,none,33,30,3,0.9091,0,0.0,0,115299.39,1
txn_000307,cust_00800,311.76,card,failed,network_error,23,16,7,0.6957,1,0.41,0,82356.05,1
txn_000308,cust_01825,1882.0,upi,abandoned,none,12,11,1,0.9167,0,2.82,1,47698.7,1
txn_000309,cust_02471,750.13,upi,failed,network_error,12,10,2,0.8333,3,2.16,0,81999.46,0
txn_000310,cust_01515,824.03,wallet,success,none,40,27,13,0.675,0,0.0,0,37145.02,1
txn_000311,cust_01440,710.92,netbanking,abandoned,none,25,20,5,0.8,0,6.13,1,53378.81,1
txn_000312,cust_01820,20396.49,wallet,failed,network_error,13,9,4,0.6923,1,11.3,0,52057.81,0
txn_000313,cust_01737,2458.65,wallet,success,none,32,22,10,0.6875,0,0.0,0,128876.98,1
txn_000314,cust_00353,2737.34,card,success,none,35,32,3,0.9143,0,0.0,0,19860.86,1
txn_000315,cust_02152,616.82,netbanking,success,none,3,1,2,0.3333,0,0.0,0,147107.88,1
txn_000316,cust_01540,2218.86,upi,success,none,17,15,2,0.8824,0,0.0,0,127786.14,1
txn_000317,cust_01120,1066.65,wallet,success,none,15,12,3,0.8,0,0.0,0,45809.73,1
txn_000318,cust_02327,611.89,card,success,none,7,6,1,0.8571,0,0.0,0,108401.5,1
txn_000319,cust_01186,9219.64,wallet,success,none,26,20,6,0.7692,0,0.0,0,69390.66,1
txn_000320,cust_02398,2375.09,netbanking,success,none,31,30,1,0.9677,0,0.0,0,45641.97,1
txn_000321,cust_00920,2258.23,upi,failed,bank_decline,20,14,6,0.7,2,4.27,0,75108.17,0
txn_000322,cust_01936,506.88,upi,success,none,8,7,1,0.875,0,0.0,0,147119.94,1
txn_000323,cust_01709,376.08,card,success,none,28,24,4,0.8571,0,0.0,0,12676.91,1
txn_000324,cust_01003,1264.52,upi,success,none,9,8,1,0.8889,0,0.0,0,1772.04,1
txn_000325,cust_00274,754.83,netbanking,success,none,40,32,8,0.8,0,0.0,0,80584.42,1
txn_000326,cust_01057,2471.65,wallet,abandoned,none,5,4,1,0.8,0,5.75,1,137669.46,1
txn_000327,cust_02357,2641.92,upi,failed,bank_decline,22,21,1,0.9545,0,2.13,0,35004.47,1
txn_000328,cust_00555,1430.11,netbanking,success,none,24,22,2,0.9167,0,0.0,0,33373.18,1
txn_000329,cust_01719,3064.73,netbanking,success,none,27,16,11,0.5926,0,0.0,0,17765.31,1
txn_000330,cust_00315,1625.07,card,failed,bank_decline,18,13,5,0.7222,0,8.42,0,92770.94,1
txn_000331,cust_01322,560.21,netbanking,failed,network_error,14,13,1,0.9286,2,9.63,0,31661.89,0
txn_000332,cust_00393,1098.53,netbanking,failed,insufficient_funds,39,33,6,0.8462,1,7.3,0,112594.7,0
txn_000333,cust_01987,1534.15,wallet,success,none,9,9,0,1.0,0,0.0,0,147218.99,1
txn_000334,cust_00420,3391.15,card,success,none,26,15,11,0.5769,0,0.0,0,129871.68,1
txn_000335,cust_00772,1677.32,upi,success,none,31,23,8,0.7419,0,0.0,0,67841.62,1
txn_000336,cust_00478,756.38,card,abandoned,none,7,6,1,0.8571,0,3.41,1,114295.08,1
txn_000337,cust_01486,3519.84,card,failed,technical_error,8,6,2,0.75,2,2.49,0,115943.11,1
txn_000338,cust_00486,1960.11,card,success,none,12,11,1,0.9167,0,0.0,0,26327.56,1
txn_000339,cust_00929,6283.45,netbanking,success,none,17,16,1,0.9412,0,0.0,0,109398.7,1
txn_000340,cust_00322,1461.59,wallet,success,none,30,21,9,0.7,0,0.0,0,85907.6,1
txn_000341,cust_00319,474.69,upi,failed,authentication_failed,16,13,3,0.8125,0,2.83,0,124778.92,1
txn_000342,cust_02104,4345.86,upi,success,none,16,13,3,0.8125,0,0.0,0,15906.71,1
txn_000343,cust_00178,752.36,upi,success,none,27,20,7,0.7407,0,0.0,0,146101.72,1
txn_000344,cust_00396,1799.79,upi,abandoned,none,20,18,2,0.9,0,1.52,1,105260.32,0
txn_000345,cust_00757,1612.78,netbanking,success,none,19,11,8,0.5789,0,0.0,0,13497.39,1
txn_000346,cust_01137,1401.96,netbanking,success,none,13,12,1,0.9231,0,0.0,0,144349.56,1
txn_000347,cust_00991,1130.23,upi,success,none,6,5,1,0.8333,0,0.0,0,52608.16,1
txn_000348,cust_00058,256.69,card,failed,network_error,36,31,5,0.8611,1,12.63,0,129256.18,0
txn_000349,cust_00405,491.71,card,abandoned,none,18,13,5,0.7222,0,5.97,1,86860.8,1
txn_000350,cust_02415,4113.92,card,success,none,30,25,5,0.8333,0,0.0,0,93041.68,1
txn_000351,cust_00741,2056.58,netbanking,abandoned,none,16,9,7,0.5625,0,3.03,1,145468.7,0
txn_000352,cust_01670,9038.94,upi,failed,network_error,13,11,2,0.8462,0,6.58,0,61982.7,1
txn_000353,cust_02031,474.52,netbanking,failed,technical_error,5,5,0,1.0,0,1.24,0,117820.69,1
txn_000354,cust_01577,1298.99,netbanking,success,none,25,22,3,0.88,0,0.0,0,102798.72,1
txn_000355,cust_01819,4286.36,card,success,none,10,8,2,0.8,0,0.0,0,21467.42,1
txn_000356,cust_01753,760.65,card,failed,authentication_failed,16,15,1,0.9375,2,2.59,0,5927.59,0
txn_000357,cust_02014,824.38,upi,success,none,24,19,5,0.7917,0,0.0,0,113511.05,1
txn_000358,cust_00349,998.91,upi,success,none,34,32,2,0.9412,0,0.0,0,89921.82,1
txn_000359,cust_02419,858.04,upi,failed,bank_decline,35,29,6,0.8286,0,5.16,0,4297.5,1
txn_000360,cust_00821,2279.7,wallet,success,none,6,5,1,0.8333,0,0.0,0,109335.12,1
txn_000361,cust_02045,225.83,netbanking,failed,technical_error,16,11,5,0.6875,2,10.61,0,143875.63,0
txn_000362,cust_01640,6923.84,netbanking,success,none,37,34,3,0.9189,0,0.0,0,16512.42,1
txn_000363,cust_01657,513.03,wallet,success,none,5,4,1,0.8,0,0.0,0,120079.99,1
txn_000364,cust_01863,161.23,upi,success,none,17,15,2,0.8824,0,0.0,0,71685.05,1
txn_000365,cust_00946,1325.79,card,success,none,39,30,9,0.7692,0,0.0,0,134076.62,1
txn_000366,cust_00280,918.37,wallet,success,none,14,14,0,1.0,0,0.0,0,68750.2,1
txn_000367,cust_01568,1121.05,netbanking,success,none,17,15,2,0.8824,0,0.0,0,137696.86,1
txn_000368,cust_00395,1830.92,upi,success,none,29,27,2,0.931,0,0.0,0,19528.7,1
txn_000369,cust_02017,2552.53,wallet,success,none,13,10,3,0.7692,0,0.0,0,44832.48,1
txn_000370,cust_02009,7234.75,netbanking,success,none,25,21,4,0.84,0,0.0,0,63068.37,1
txn_000371,cust_02215,671.73,upi,abandoned,none,35,28,7,0.8,0,0.32,1,61888.36,1
txn_000372,cust_00488,2905.3,wallet,success,none,25,22,3,0.88,0,0.0,0,93336.84,1
txn_000373,cust_01813,2721.49,wallet,success,none,8,4,4,0.5,0,0.0,0,71109.95,1
txn_000374,cust_01242,100.0,card,success,none,36,29,7,0.8056,0,0.0,0,135875.93,1
txn_000375,cust_01594,582.2,wallet,failed,technical_error,2,2,0,1.0,3,9.28,0,48512.76,0
txn_000376,cust_02344,369.82,wallet,success,none,27,25,2,0.9259,0,0.0,0,19064.39,1
txn_000377,cust_02076,2096.22,upi,success,none,33,20,13,0.6061,0,0.0,0,16814.2,1
txn_000378,cust_01548,1877.74,netbanking,failed,network_error,8,6,2,0.75,2,0.95,0,80852.76,0
txn_000379,cust_00526,1915.87,netbanking,success,none,22,18,4,0.8182,0,0.0,0,120830.65,1
txn_000380,cust_00111,986.74,netbanking,success,none,18,17,1,0.9444,0,0.0,0,69931.58,1
txn_000381,cust_01464,1091.43,wallet,success,none,33,30,3,0.9091,0,0.0,0,115299.39,1
txn_000382,cust_01015,1301.69,card,success,none,3,3,0,1.0,0,0.0,0,149578.6,1
txn_000383,cust_00269,896.85,netbanking,success,none,15,14,1,0.9333,0,0.0,0,73746.19,1
txn_000384,cust_02206,2913.71,netbanking,success,none,28,16,12,0.5714,0,0.0,0,78784.59,1
txn_000385,cust_01731,459.59,wallet,success,none,26,15,11,0.5769,0,0.0,0,6778.6,1
txn_000386,cust_02409,612.89,upi,abandoned,none,40,36,4,0.9,0,2.71,1,121328.67,1
txn_000387,cust_02346,1512.2,upi,failed,insufficient_funds,37,31,6,0.8378,1,4.77,0,97829.96,0
txn_000388,cust_01391,927.11,card,success,none,6,5,1,0.8333,0,0.0,0,61024.77,1
txn_000389,cust_01786,441.96,card,success,none,18,16,2,0.8889,0,0.0,0,96448.62,1
txn_000390,cust_00309,2279.99,card,success,none,27,25,2,0.9259,0,0.0,0,123527.31,1
txn_000391,cust_02350,755.75,wallet,failed,technical_error,29,14,15,0.4828,0,10.08,0,133555.23,0
txn_000392,cust_02425,575.52,netbanking,success,none,20,19,1,0.95,0,0.0,0,118073.08,1
txn_000393,cust_02176,1125.09,wallet,success,none,27,22,5,0.8148,0,0.0,0,4344.46,1
txn_000394,cust_00315,548.26,netbanking,success,none,18,13,5,0.7222,0,0.0,0,92770.94,1
txn_000395,cust_02212,1294.42,netbanking,success,none,9,8,1,0.8889,0,0.0,0,38923.19,1
txn_000396,cust_02111,934.77,wallet,success,none,28,21,7,0.75,0,0.0,0,26127.29,1
txn_000397,cust_00077,802.25,card,success,none,16,12,4,0.75,0,0.0,0,131823.43,1
txn_000398,cust_01915,807.28,netbanking,abandoned,none,21,19,2,0.9048,0,3.78,1,2841.67,1
txn_000399,cust_01777,3625.02,upi,success,none,30,24,6,0.8,0,0.0,0,38547.81,1
txn_000400,cust_00606,1937.62,card,success,none,7,6,1,0.8571,0,0.0,0,47569.7,1
txn_000401,cust_01230,242.45,wallet,success,none,6,6,0,1.0,0,0.0,0,1774.09,1
txn_000402,cust_00264,3238.89,card,failed,network_error,37,29,8,0.7838,2,9.08,0,57676.77,0
txn_000403,cust_02463,2245.22,card,success,none,23,16,7,0.6957,0,0.0,0,121023.28,1
txn_000404,cust_00787,2116.49,upi,success,none,16,13,3,0.8125,0,0.0,0,86028.89,1
txn_000405,cust_01902,3254.88,wallet,success,none,25,19,6,0.76,0,0.0,0,103795.46,1
txn_000406,cust_00152,1359.71,card,success,none,34,29,5,0.8529,0,0.0,0,2165.64,1
txn_000407,cust_01059,2490.11,netbanking,success,none,36,25,11,0.6944,0,0.0,0,135530.34,1
txn_000408,cust_00173,841.79,wallet,failed,insufficient_funds,3,2,1,0.6667,0,4.46,0,46930.49,1
txn_000409,cust_00261,3126.22,wallet,failed,insufficient_funds,27,16,11,0.5926,3,13.21,0,59032.05,0
txn_000410,cust_00576,1665.89,card,success,none,2,2,0,1.0,0,0.0,0,20638.68,1
txn_000411,cust_00495,338.0,netbanking,success,none,35,35,0,1.0,0,0.0,0,24538.37,1
txn_000412,cust_02457,3775.87,upi,failed,network_error,40,33,7,0.825,2,11.67,0,51424.89,0
txn_000413,cust_00967,1177.44,wallet,success,none,10,7,3,0.7,0,0.0,0,62531.06,1
txn_000414,cust_00877,1024.42,netbanking,success,none,9,6,3,0.6667,0,0.0,0,65460.12,1
txn_000415,cust_02415,860.34,upi,success,none,30,25,5,0.8333,0,0.0,0,93041.68,1
txn_000416,cust_00463,925.78,netbanking,success,none,7,6,1,0.8571,0,0.0,0,131254.37,1
txn_000417,cust_01010,1685.19,netbanking,failed,bank_decline,6,5,1,0.8333,2,6.71,0,98192.51,0
txn_000418,cust_01263,498.91,upi,success,none,21,15,6,0.7143,0,0.0,0,44425.77,1
txn_000419,cust_00143,279.05,upi,success,none,5,5,0,1.0,0,0.0,0,2388.0,1
txn_000420,cust_00982,461.99,netbanking,success,none,14,13,1,0.9286,0,0.0,0,103845.75,1
txn_000421,cust_01487,1962.0,upi,success,none,2,2,0,1.0,0,0.0,0,50916.64,1
txn_000422,cust_01813,1139.18,wallet,success,none,8,4,4,0.5,0,0.0,0,71109.95,1
txn_000423,cust_01047,4077.31,netbanking,success,none,15,9,6,0.6,0,0.0,0,33650.16,1
txn_000424,cust_00965,1255.25,netbanking,success,none,8,7,1,0.875,0,0.0,0,29426.86,1
txn_000425,cust_01798,3110.42,netbanking,failed,authentication_failed,22,13,9,0.5909,0,3.91,0,109255.93,1
txn_000426,cust_02014,669.94,wallet,failed,network_error,24,19,5,0.7917,3,12.29,0,113511.05,0
txn_000427,cust_00657,866.84,netbanking,success,none,25,12,13,0.48,0,0.0,0,80354.77,1
txn_000428,cust_02467,1352.25,netbanking,success,none,17,8,9,0.4706,0,0.0,0,134900.79,1
txn_000429,cust_00214,1156.35,card,success,none,25,16,9,0.64,0,0.0,0,101920.37,1
txn_000430,cust_00558,1053.25,upi,success,none,24,18,6,0.75,0,0.0,0,82125.41,1
txn_000431,cust_01286,559.97,upi,success,none,16,13,3,0.8125,0,0.0,0,98982.65,1
txn_000432,cust_00533,274.36,wallet,failed,network_error,35,30,5,0.8571,3,6.75,0,19414.72,0
txn_000433,cust_01068,2517.49,card,success,none,37,32,5,0.8649,0,0.0,0,9602.78,1
txn_000434,cust_01155,2251.29,card,success,none,27,24,3,0.8889,0,0.0,0,44983.65,1
txn_000435,cust_01612,724.97,wallet,abandoned,none,12,7,5,0.5833,0,6.2,1,74075.03,1
txn_000436,cust_00095,1956.44,card,failed,authentication_failed,3,1,2,0.3333,1,3.74,0,129085.67,0
txn_000437,cust_00204,1134.05,wallet,success,none,1,1,0,1.0,0,0.0,0,78468.13,1
txn_000438,cust_00612,4048.78,upi,abandoned,none,24,21,3,0.875,0,1.27,1,121953.62,1
txn_000439,cust_00058,360.59,wallet,failed,authentication_failed,36,31,5,0.8611,3,1.75,0,129256.18,0
txn_000440,cust_00781,1180.0,netbanking,success,none,8,6,2,0.75,0,0.0,0,125666.47,1
txn_000441,cust_00534,1089.48,wallet,failed,technical_error,24,14,10,0.5833,1,13.93,0,101251.43,0
txn_000442,cust_00776,1573.59,wallet,success,none,39,29,10,0.7436,0,0.0,0,79637.95,1
txn_000443,cust_00118,6230.04,netbanking,abandoned,none,26,17,9,0.6538,0,1.72,1,135463.99,1
txn_000444,cust_01018,1183.56,netbanking,success,none,19,17,2,0.8947,0,0.0,0,131634.73,1
txn_000445,cust_00352,2816.17,upi,success,none,12,11,1,0.9167,0,0.0,0,46037.87,1
txn_000446,cust_01629,1155.38,card,failed,authentication_failed,12,10,2,0.8333,2,1.12,0,106370.26,0
txn_000447,cust_00214,3908.52,netbanking,abandoned,none,25,16,9,0.64,0,3.35,1,101920.37,1
txn_000448,cust_02484,2843.66,upi,success,none,5,4,1,0.8,0,0.0,0,99085.12,1
txn_000449,cust_01561,959.76,netbanking,abandoned,none,16,12,4,0.75,0,4.73,1,15114.07,1
txn_000450,cust_02292,893.1,upi,success,none,13,11,2,0.8462,0,0.0,0,35994.34,1
txn_000451,cust_02064,2179.74,wallet,abandoned,none,22,21,1,0.9545,0,6.16,1,6645.06,1
txn_000452,cust_01300,695.47,wallet,success,none,19,15,4,0.7895,0,0.0,0,62980.34,1
txn_000453,cust_00181,1620.73,card,success,none,12,11,1,0.9167,0,0.0,0,132331.01,1
txn_000454,cust_01151,938.43,netbanking,abandoned,none,3,2,1,0.6667,0,2.05,1,84816.18,0
txn_000455,cust_01081,1935.46,netbanking,success,none,27,18,9,0.6667,0,0.0,0,56794.68,1
txn_000456,cust_02013,1140.23,card,success,none,29,23,6,0.7931,0,0.0,0,124667.54,1
txn_000457,cust_01803,670.09,upi,success,none,36,21,15,0.5833,0,0.0,0,27989.24,1
txn_000458,cust_00751,4045.28,upi,success,none,13,10,3,0.7692,0,0.0,0,120387.62,1
txn_000459,cust_01914,1701.99,wallet,success,none,5,4,1,0.8,0,0.0,0,39980.32,1
txn_000460,cust_02028,1269.55,upi,success,none,40,35,5,0.875,0,0.0,0,126627.86,1
txn_000461,cust_02298,2038.54,wallet,success,none,6,5,1,0.8333,0,0.0,0,101696.01,1
txn_000462,cust_00607,251.84,upi,success,none,21,18,3,0.8571,0,0.0,0,100101.07,1
txn_000463,cust_01164,10831.19,card,failed,technical_error,35,28,7,0.8,2,7.93,0,148558.21,0
txn_000464,cust_00870,1372.91,upi,success,none,27,13,14,0.4815,0,0.0,0,123677.57,1
txn_000465,cust_01706,188.07,upi,success,none,29,20,9,0.6897,0,0.0,0,26758.97,1
txn_000466,cust_00387,4434.16,netbanking,success,none,38,33,5,0.8684,0,0.0,0,99516.27,1
txn_000467,cust_00500,631.82,wallet,success,none,13,8,5,0.6154,0,0.0,0,149906.66,1
txn_000468,cust_00435,3803.64,netbanking,success,none,8,5,3,0.625,0,0.0,0,97508.74,1
txn_000469,cust_01966,1512.57,wallet,success,none,9,8,1,0.8889,0,0.0,0,144614.36,1
txn_000470,cust_00024,278.55,netbanking,abandoned,none,5,4,1,0.8,0,4.63,1,7827.83,0
txn_000471,cust_01331,1739.34,card,success,none,30,25,5,0.8333,0,0.0,0,92987.04,1
txn_000472,cust_01159,1616.0,netbanking,failed,insufficient_funds,22,20,2,0.9091,3,1.39,0,39341.69,1
txn_000473,cust_00984,4237.68,wallet,success,none,23,15,8,0.6522,0,0.0,0,84512.65,1
txn_000474,cust_00668,2257.84,wallet,failed,network_error,24,20,4,0.8333,1,1.78,0,14131.35,1
txn_000475,cust_01771,387.84,netbanking,failed,technical_error,9,7,2,0.7778,1,5.09,0,97458.36,1
txn_000476,cust_01506,3649.22,card,success,none,8,8,0,1.0,0,0.0,0,75804.1,1
txn_000477,cust_01952,885.31,netbanking,success,none,19,16,3,0.8421,0,0.0,0,82605.9,1
txn_000478,cust_01731,7482.07,netbanking,success,none,26,15,11,0.5769,0,0.0,0,6778.6,1
txn_000479,cust_01745,939.38,upi,success,none,27,19,8,0.7037,0,0.0,0,111400.78,1
txn_000480,cust_01899,1084.32,card,success,none,22,9,13,0.4091,0,0.0,0,28247.54,1
txn_000481,cust_02029,588.8,upi,success,none,20,18,2,0.9,0,0.0,0,74092.09,1
txn_000482,cust_01957,813.55,netbanking,success,none,40,23,17,0.575,0,0.0,0,30192.3,1
txn_000483,cust_01231,624.57,card,success,none,20,15,5,0.75,0,0.0,0,67265.64,1
txn_000484,cust_00196,4343.56,upi,failed,technical_error,2,2,0,1.0,0,7.2,0,18185.92,1
txn_000485,cust_01904,353.72,netbanking,success,none,11,9,2,0.8182,0,0.0,0,17845.43,1
txn_000486,cust_02063,2994.64,upi,success,none,10,9,1,0.9,0,0.0,0,4539.19,1
txn_000487,cust_00736,3067.63,card,failed,insufficient_funds,25,20,5,0.8,0,5.89,0,23983.66,0
txn_000488,cust_01286,5311.06,wallet,failed,authentication_failed,16,13,3,0.8125,2,4.84,0,98982.65,0
txn_000489,cust_00767,1399.35,card,success,none,21,17,4,0.8095,0,0.0,0,139693.06,1
txn_000490,cust_02475,479.77,netbanking,failed,insufficient_funds,36,28,8,0.7778,3,7.53,0,24891.17,1
txn_000491,cust_00478,1128.05,upi,success,none,7,6,1,0.8571,0,0.0,0,114295.08,1
txn_000492,cust_01660,2427.7,wallet,success,none,7,6,1,0.8571,0,0.0,0,12055.86,1
txn_000493,cust_01478,1457.87,wallet,failed,insufficient_funds,39,35,4,0.8974,1,1.98,0,9199.26,1
txn_000494,cust_00066,1932.81,card,failed,bank_decline,12,11,1,0.9167,3,9.12,0,76644.57,0
txn_000495,cust_01785,5246.34,card,success,none,31,26,5,0.8387,0,0.0,0,10511.72,1
txn_000496,cust_00607,2397.07,wallet,success,none,21,18,3,0.8571,0,0.0,0,100101.07,1
txn_000497,cust_00625,1633.44,wallet,abandoned,none,28,27,1,0.9643,0,3.35,1,126928.12,0
txn_000498,cust_02398,211.8,card,success,none,31,30,1,0.9677,0,0.0,0,45641.97,1
txn_000499,cust_01605,611.64,upi,success,none,38,26,12,0.6842,0,0.0,0,48382.65,1
txn_000500,cust_01769,893.66,wallet,failed,technical_error,33,32,1,0.9697,2,0.61,0,3987.8,1
txn_000501,cust_02103,185.47,wallet,success,none,23,21,2,0.913,0,0.0,0,20104.06,1
txn_000502,cust_00078,441.74,wallet,success,none,6,4,2,0.6667,0,0.0,0,13762.36,1
txn_000503,cust_01098,1024.08,wallet,failed,insufficient_funds,5,5,0,1.0,3,8.76,0,16033.61,0
txn_000504,cust_01837,1205.06,wallet,success,none,34,29,5,0.8529,0,0.0,0,29395.93,1
txn_000505,cust_00788,2221.22,wallet,success,none,12,8,4,0.6667,0,0.0,0,99991.32,1
txn_000506,cust_00900,1090.84,netbanking,abandoned,none,5,5,0,1.0,0,5.99,1,103603.42,0
txn_000507,cust_01919,1716.5,card,failed,authentication_failed,22,20,2,0.9091,3,11.68,0,78345.85,0
txn_000508,cust_01476,882.02,wallet,failed,bank_decline,6,5,1,0.8333,1,4.03,0,138769.54,0
txn_000509,cust_01978,1396.9,card,success,none,16,13,3,0.8125,0,0.0,0,41765.79,1
txn_000510,cust_02016,2102.69,upi,failed,authentication_failed,13,12,1,0.9231,2,3.36,0,116645.87,0
txn_000511,cust_00075,5840.84,netbanking,failed,network_error,24,22,2,0.9167,1,2.53,0,131929.56,0
txn_000512,cust_02063,800.6,upi,failed,network_error,10,9,1,0.9,3,1.68,0,4539.19,1
txn_000513,cust_02302,1547.17,card,success,none,21,19,2,0.9048,0,0.0,0,74358.72,1
txn_000514,cust_01456,3194.31,upi,failed,technical_error,37,34,3,0.9189,2,12.56,0,63708.67,0
txn_000515,cust_02112,317.48,upi,failed,authentication_failed,21,17,4,0.8095,3,13.48,0,37680.1,0
txn_000516,cust_00434,9875.64,upi,failed,insufficient_funds,8,6,2,0.75,0,2.42,0,69755.74,1
txn_000517,cust_00842,4354.79,netbanking,success,none,5,2,3,0.4,0,0.0,0,86514.34,1
txn_000518,cust_01809,241.9,wallet,failed,insufficient_funds,15,11,4,0.7333,1,9.09,0,53937.23,0
txn_000519,cust_00565,1941.82,upi,failed,authentication_failed,4,3,1,0.75,3,10.79,0,118232.39,1
txn_000520,cust_01941,761.7,netbanking,success,none,40,32,8,0.8,0,0.0,0,95993.18,1
txn_000521,cust_01090,900.23,netbanking,failed,authentication_failed,30,26,4,0.8667,2,8.85,0,101351.48,0
txn_000522,cust_02170,1901.7,wallet,failed,bank_decline,39,33,6,0.8462,3,5.85,0,107878.1,0
txn_000523,cust_01880,3829.16,netbanking,abandoned,none,1,1,0,1.0,0,3.15,1,2899.66,0
txn_000524,cust_02120,840.61,upi,success,none,39,31,8,0.7949,0,0.0,0,13214.08,1
txn_000525,cust_00674,851.97,wallet,success,none,11,7,4,0.6364,0,0.0,0,12380.53,1
txn_000526,cust_00619,1943.35,upi,abandoned,none,7,7,0,1.0,0,6.86,1,87109.86,0
